Ax,Ay,Az,Gx,Gy,Gz,Label
0.143,0.016,0.328,17.908,1.954,41.038,Roll
0.518,0.016,0.328,64.809,1.954,41.038,Roll
0.893,0.016,0.328,111.710,1.954,41.038,Roll
1.284,0.016,0.328,160.565,1.954,41.038,Roll
1.674,0.016,0.328,209.420,1.954,41.038,Roll
-1.935,0.016,0.328,-242.000,1.954,41.038,Roll
-1.544,0.016,0.328,-193.145,1.954,41.038,Roll
-1.154,0.016,0.328,-144.290,1.954,41.038,Roll
-0.763,0.016,0.328,-95.435,1.954,41.038,Roll
-0.372,0.016,0.328,-46.580,1.954,41.038,Roll
0.018,0.016,0.328,2.282,1.954,41.038,Roll
0.393,0.016,0.328,49.183,1.954,41.038,Roll
0.768,0.016,0.328,96.084,1.954,41.038,Roll
1.143,0.016,0.328,142.985,1.954,41.038,Roll
1.534,0.016,0.328,191.840,1.954,41.038,Roll
1.924,0.016,0.328,240.695,1.954,41.038,Roll
-1.685,0.016,0.328,-210.725,1.954,41.038,Roll
-1.294,0.016,0.328,-161.870,1.954,41.038,Roll
-0.904,0.016,0.328,-113.015,1.954,41.038,Roll
-0.513,0.016,0.328,-64.160,1.954,41.038,Roll
-0.122,0.016,0.328,-15.305,1.954,41.038,Roll
0.268,0.016,0.328,33.557,1.954,41.038,Roll
0.643,0.016,0.328,80.458,1.954,41.038,Roll
1.018,0.016,0.328,127.359,1.954,41.038,Roll
1.409,0.016,0.328,176.214,1.954,41.038,Roll
1.800,0.016,0.328,225.069,1.954,41.038,Roll
-1.810,0.016,0.328,-226.351,1.954,41.038,Roll
-1.419,0.016,0.328,-177.496,1.954,41.038,Roll
-1.029,0.016,0.328,-128.641,1.954,41.038,Roll
-0.638,0.016,0.328,-79.786,1.954,41.038,Roll
-0.247,0.016,0.328,-30.931,1.954,41.038,Roll
0.143,0.016,0.328,17.931,1.954,41.038,Roll
0.518,0.016,0.328,64.832,1.954,41.038,Roll
0.893,0.016,0.328,111.733,1.954,41.038,Roll
1.284,0.016,0.328,160.588,1.954,41.038,Roll
1.675,0.016,0.328,209.443,1.954,41.038,Roll
-1.935,0.016,0.328,-241.977,1.954,41.038,Roll
-1.544,0.016,0.328,-193.122,1.954,41.038,Roll
-1.154,0.016,0.328,-144.267,1.954,41.038,Roll
-0.763,0.016,0.328,-95.412,1.954,41.038,Roll
-0.372,0.016,0.328,-46.557,1.954,41.038,Roll
0.018,0.016,0.328,2.305,1.954,41.038,Roll
0.393,0.016,0.328,49.206,1.954,41.038,Roll
0.768,0.016,0.328,96.107,1.954,41.038,Roll
1.143,0.016,0.328,143.008,1.954,41.038,Roll
1.534,0.016,0.328,191.863,1.954,41.038,Roll
1.925,0.016,0.328,240.718,1.954,41.038,Roll
-1.685,0.016,0.328,-210.702,1.954,41.038,Roll
-1.294,0.016,0.328,-161.847,1.954,41.038,Roll
-0.903,0.016,0.328,-112.992,1.954,41.038,Roll
-0.513,0.016,0.328,-64.137,1.954,41.038,Roll
-0.122,0.016,0.328,-15.282,1.954,41.038,Roll
0.268,0.016,0.328,33.580,1.954,41.038,Roll
0.643,0.016,0.328,80.481,1.954,41.038,Roll
1.018,0.016,0.328,127.382,1.954,41.038,Roll
1.409,0.016,0.328,176.237,1.954,41.038,Roll
1.800,0.016,0.328,225.092,1.954,41.038,Roll
-1.810,0.016,0.328,-226.328,1.954,41.038,Roll
-1.419,0.016,0.328,-177.473,1.954,41.038,Roll
-1.028,0.016,0.328,-128.618,1.954,41.038,Roll
-0.638,0.016,0.328,-79.763,1.954,41.038,Roll
-0.247,0.016,0.328,-30.908,1.954,41.038,Roll
0.144,0.016,0.328,17.954,1.954,41.038,Roll
0.519,0.016,0.328,64.855,1.954,41.038,Roll
0.894,0.016,0.328,111.756,1.954,41.038,Roll
1.284,0.016,0.328,160.611,1.954,41.038,Roll
1.675,0.016,0.328,209.466,1.954,41.038,Roll
-1.935,0.016,0.328,-241.954,1.954,41.038,Roll
-1.544,0.016,0.328,-193.099,1.954,41.038,Roll
-1.153,0.016,0.328,-144.244,1.954,41.038,Roll
-0.763,0.016,0.328,-95.389,1.954,41.038,Roll
-0.372,0.016,0.328,-46.534,1.954,41.038,Roll
0.019,0.016,0.328,2.328,1.954,41.038,Roll
0.394,0.016,0.328,49.229,1.954,41.038,Roll
0.769,0.016,0.328,96.130,1.954,41.038,Roll
1.144,0.016,0.328,143.031,1.954,41.038,Roll
1.534,0.016,0.328,191.885,1.954,41.038,Roll
1.925,0.016,0.328,240.740,1.954,41.038,Roll
-1.685,0.016,0.328,-210.679,1.954,41.038,Roll
-1.294,0.016,0.328,-161.824,1.954,41.038,Roll
-0.903,0.016,0.328,-112.969,1.954,41.038,Roll
-0.513,0.016,0.328,-64.115,1.954,41.038,Roll
-0.122,0.016,0.328,-15.260,1.954,41.038,Roll
0.269,0.016,0.328,33.603,1.954,41.038,Roll
0.644,0.016,0.328,80.504,1.954,41.038,Roll
1.019,0.016,0.328,127.405,1.954,41.038,Roll
1.409,0.016,0.328,176.260,1.954,41.038,Roll
1.800,0.016,0.328,225.115,1.954,41.038,Roll
-1.809,0.016,0.328,-226.305,1.954,41.038,Roll
-1.419,0.016,0.328,-177.450,1.954,41.038,Roll
-1.028,0.016,0.328,-128.595,1.954,41.038,Roll
-0.638,0.016,0.328,-79.740,1.954,41.038,Roll
-0.247,0.016,0.328,-30.885,1.954,41.038,Roll
0.144,0.016,0.328,17.977,1.954,41.038,Roll
0.519,0.016,0.328,64.878,1.954,41.038,Roll
0.894,0.016,0.328,111.779,1.954,41.038,Roll
1.284,0.016,0.328,160.634,1.954,41.038,Roll
1.675,0.016,0.328,209.489,1.954,41.038,Roll
-1.934,0.016,0.328,-241.931,1.954,41.038,Roll
-1.544,0.016,0.328,-193.076,1.954,41.038,Roll
-1.153,0.016,0.328,-144.221,1.954,41.038,Roll
-0.763,0.016,0.328,-95.366,1.954,41.038,Roll
-0.372,0.016,0.328,-46.511,1.954,41.038,Roll
0.019,0.016,0.328,2.351,1.954,41.038,Roll
0.394,0.016,0.328,49.252,1.954,41.038,Roll
0.769,0.016,0.328,96.153,1.954,41.038,Roll
1.144,0.016,0.328,143.053,1.954,41.038,Roll
1.534,0.016,0.328,191.908,1.954,41.038,Roll
1.925,0.016,0.328,240.763,1.954,41.038,Roll
-1.684,0.016,0.328,-210.656,1.954,41.038,Roll
-1.294,0.016,0.328,-161.802,1.954,41.038,Roll
-0.903,0.016,0.328,-112.947,1.954,41.038,Roll
-0.512,0.016,0.328,-64.092,1.954,41.038,Roll
-0.122,0.016,0.328,-15.237,1.954,41.038,Roll
0.269,0.016,0.328,33.626,1.954,41.038,Roll
0.644,0.016,0.328,80.527,1.954,41.038,Roll
1.019,0.016,0.328,127.427,1.954,41.038,Roll
1.409,0.016,0.328,176.282,1.954,41.038,Roll
1.800,0.016,0.328,225.137,1.954,41.038,Roll
-1.809,0.016,0.328,-226.282,1.954,41.038,Roll
-1.419,0.016,0.328,-177.427,1.954,41.038,Roll
-1.028,0.016,0.328,-128.573,1.954,41.038,Roll
-0.637,0.016,0.328,-79.718,1.954,41.038,Roll
-0.247,0.016,0.328,-30.863,1.954,41.038,Roll
0.144,0.016,0.328,18.000,1.954,41.038,Roll
0.519,0.016,0.328,64.901,1.954,41.038,Roll
0.894,0.016,0.328,111.802,1.954,41.038,Roll
1.285,0.016,0.328,160.656,1.954,41.038,Roll
1.675,0.016,0.328,209.511,1.954,41.038,Roll
-1.934,0.016,0.328,-241.908,1.954,41.038,Roll
-1.544,0.016,0.328,-193.053,1.954,41.038,Roll
-1.153,0.016,0.328,-144.198,1.954,41.038,Roll
-0.762,0.016,0.328,-95.344,1.954,41.038,Roll
-0.372,0.016,0.328,-46.489,1.954,41.038,Roll
0.019,0.016,0.328,2.374,1.954,41.038,Roll
0.394,0.016,0.328,49.275,1.954,41.038,Roll
0.769,0.016,0.328,96.176,1.954,41.038,Roll
1.144,0.016,0.328,143.076,1.954,41.038,Roll
1.535,0.016,0.328,191.931,1.954,41.038,Roll
1.925,0.016,0.328,240.786,1.954,41.038,Roll
-1.684,0.016,0.328,-210.634,1.954,41.038,Roll
-1.294,0.016,0.328,-161.779,1.954,41.038,Roll
-0.903,0.016,0.328,-112.924,1.954,41.038,Roll
-0.512,0.016,0.328,-64.069,1.954,41.038,Roll
-0.122,0.016,0.328,-15.214,1.954,41.038,Roll
0.269,0.016,0.328,33.649,1.954,41.038,Roll
0.644,0.016,0.328,80.550,1.954,41.038,Roll
1.019,0.016,0.328,127.450,1.954,41.038,Roll
1.410,0.016,0.328,176.305,1.954,41.038,Roll
1.800,0.016,0.328,225.160,1.954,41.038,Roll
-1.809,0.016,0.328,-226.260,1.954,41.038,Roll
-1.418,0.016,0.328,-177.405,1.954,41.038,Roll
-1.028,0.016,0.328,-128.550,1.954,41.038,Roll
-0.637,0.016,0.328,-79.695,1.954,41.038,Roll
-0.247,0.016,0.328,-30.840,1.954,41.038,Roll
0.144,0.016,0.328,18.023,1.954,41.038,Roll
0.519,0.016,0.328,64.924,1.954,41.038,Roll
0.894,0.016,0.328,111.824,1.954,41.038,Roll
1.285,0.016,0.328,160.679,1.954,41.038,Roll
1.675,0.016,0.328,209.534,1.954,41.038,Roll
-1.934,0.016,0.328,-241.885,1.954,41.038,Roll
-1.543,0.016,0.328,-193.031,1.954,41.038,Roll
-1.153,0.016,0.328,-144.176,1.954,41.038,Roll
-0.762,0.016,0.328,-95.321,1.954,41.038,Roll
-0.372,0.016,0.328,-46.466,1.954,41.038,Roll
0.019,0.016,0.328,2.397,1.954,41.038,Roll
0.394,0.016,0.328,49.298,1.954,41.038,Roll
0.769,0.016,0.328,96.198,1.954,41.038,Roll
1.144,0.016,0.328,143.099,1.954,41.038,Roll
1.535,0.016,0.328,191.954,1.954,41.038,Roll
1.925,0.016,0.328,240.809,1.954,41.038,Roll
-1.684,0.016,0.328,-210.611,1.954,41.038,Roll
-1.293,0.016,0.328,-161.756,1.954,41.038,Roll
-0.903,0.016,0.328,-112.901,1.954,41.038,Roll
-0.512,0.016,0.328,-64.046,1.954,41.038,Roll
-0.121,0.016,0.328,-15.191,1.954,41.038,Roll
0.269,0.016,0.328,33.672,1.954,41.038,Roll
0.644,0.016,0.328,80.573,1.954,41.038,Roll
1.019,0.016,0.328,127.473,1.954,41.038,Roll
1.410,0.016,0.328,176.328,1.954,41.038,Roll
1.800,0.016,0.328,225.183,1.954,41.038,Roll
-1.809,0.016,0.328,-226.237,1.954,41.038,Roll
-1.418,0.016,0.328,-177.382,1.954,41.038,Roll
-1.028,0.016,0.328,-128.527,1.954,41.038,Roll
-0.637,0.016,0.328,-79.672,1.954,41.038,Roll
-0.246,0.016,0.328,-30.817,1.954,41.038,Roll
0.144,0.016,0.328,18.046,1.954,41.038,Roll
0.519,0.016,0.328,64.947,1.954,41.038,Roll
0.894,0.016,0.328,111.847,1.954,41.038,Roll
1.285,0.016,0.328,160.702,1.954,41.038,Roll
1.676,0.016,0.328,209.557,1.954,41.038,Roll
-1.934,0.016,0.328,-241.863,1.954,41.038,Roll
-1.543,0.016,0.328,-193.008,1.954,41.038,Roll
-1.153,0.016,0.328,-144.153,1.954,41.038,Roll
-0.762,0.016,0.328,-95.298,1.954,41.038,Roll
-0.371,0.016,0.328,-46.443,1.954,41.038,Roll
0.019,0.016,0.328,2.420,1.954,41.038,Roll
0.394,0.016,0.328,49.321,1.954,41.038,Roll
0.769,0.016,0.328,96.221,1.954,41.038,Roll
1.144,0.016,0.328,143.122,1.954,41.038,Roll
1.535,0.016,0.328,191.977,1.954,41.038,Roll
1.926,0.016,0.328,240.832,1.954,41.038,Roll
-1.684,0.016,0.328,-210.588,1.954,41.038,Roll
-1.293,0.016,0.328,-161.733,1.954,41.038,Roll
-0.903,0.016,0.328,-112.878,1.954,41.038,Roll
-0.512,0.016,0.328,-64.023,1.954,41.038,Roll
-0.121,0.016,0.328,-15.168,1.954,41.038,Roll
0.269,0.016,0.328,33.695,1.954,41.038,Roll
0.644,0.016,0.328,80.595,1.954,41.038,Roll
1.019,0.016,0.328,127.496,1.954,41.038,Roll
1.410,0.016,0.328,176.351,1.954,41.038,Roll
1.801,0.016,0.328,225.206,1.954,41.038,Roll
-1.809,0.016,0.328,-226.214,1.954,41.038,Roll
-1.418,0.016,0.328,-177.359,1.954,41.038,Roll
-1.027,0.016,0.328,-128.504,1.954,41.038,Roll
-0.637,0.016,0.328,-79.649,1.954,41.038,Roll
-0.246,0.016,0.328,-30.794,1.954,41.038,Roll
0.144,0.016,0.328,18.069,1.954,41.038,Roll
0.519,0.016,0.328,64.969,1.954,41.038,Roll
0.894,0.016,0.328,111.870,1.954,41.038,Roll
1.285,0.016,0.328,160.725,1.954,41.038,Roll
1.676,0.016,0.328,209.580,1.954,41.038,Roll
-1.934,0.016,0.328,-241.840,1.954,41.038,Roll
-1.543,0.016,0.328,-192.985,1.954,41.038,Roll
-1.152,0.016,0.328,-144.130,1.954,41.038,Roll
-0.762,0.016,0.328,-95.275,1.954,41.038,Roll
-0.371,0.016,0.328,-46.420,1.954,41.038,Roll
0.020,0.016,0.328,2.443,1.954,41.038,Roll
0.395,0.016,0.328,49.344,1.954,41.038,Roll
0.770,0.016,0.328,96.244,1.954,41.038,Roll
1.145,0.016,0.328,143.145,1.954,41.038,Roll
1.535,0.016,0.328,192.000,1.954,41.038,Roll
1.926,0.016,0.328,240.855,1.954,41.038,Roll
-1.684,0.016,0.328,-210.565,1.954,41.038,Roll
-1.293,0.016,0.328,-161.710,1.954,41.038,Roll
-0.902,0.016,0.328,-112.855,1.954,41.038,Roll
-0.512,0.016,0.328,-64.000,1.954,41.038,Roll
-0.121,0.016,0.328,-15.145,1.954,41.038,Roll
0.270,0.016,0.328,33.718,1.954,41.038,Roll
0.645,0.016,0.328,80.618,1.954,41.038,Roll
1.020,0.016,0.328,127.519,1.954,41.038,Roll
1.410,0.016,0.328,176.374,1.954,41.038,Roll
1.801,0.016,0.328,225.229,1.954,41.038,Roll
-1.809,0.016,0.328,-226.191,1.954,41.038,Roll
-1.418,0.016,0.328,-177.336,1.954,41.038,Roll
-1.027,0.016,0.328,-128.481,1.954,41.038,Roll
-0.637,0.016,0.328,-79.626,1.954,41.038,Roll
-0.246,0.016,0.328,-30.771,1.954,41.038,Roll
0.145,0.016,0.328,18.092,1.954,41.038,Roll
0.520,0.016,0.328,64.992,1.954,41.038,Roll
0.895,0.016,0.328,111.893,1.954,41.038,Roll
1.285,0.016,0.328,160.748,1.954,41.038,Roll
1.676,0.016,0.328,209.603,1.954,41.038,Roll
-1.933,0.016,0.328,-241.817,1.954,41.038,Roll
-1.543,0.016,0.328,-192.962,1.954,41.038,Roll
-1.152,0.016,0.328,-144.107,1.954,41.038,Roll
-0.762,0.016,0.328,-95.252,1.954,41.038,Roll
-0.371,0.016,0.328,-46.397,1.954,41.038,Roll
0.020,0.016,0.328,2.466,1.954,41.038,Roll
0.395,0.016,0.328,49.366,1.954,41.038,Roll
0.770,0.016,0.328,96.267,1.954,41.038,Roll
1.145,0.016,0.328,143.168,1.954,41.038,Roll
1.535,0.016,0.328,192.023,1.954,41.038,Roll
1.926,0.016,0.328,240.878,1.954,41.038,Roll
-1.683,0.016,0.328,-210.542,1.954,41.038,Roll
-1.293,0.016,0.328,-161.687,1.954,41.038,Roll
-0.902,0.016,0.328,-112.832,1.954,41.038,Roll
-0.512,0.016,0.328,-63.977,1.954,41.038,Roll
-0.121,0.016,0.328,-15.122,1.954,41.038,Roll
0.270,0.016,0.328,33.740,1.954,41.038,Roll
0.645,0.016,0.328,80.641,1.954,41.038,Roll
1.020,0.016,0.328,127.542,1.954,41.038,Roll
1.410,0.016,0.328,176.397,1.954,41.038,Roll
1.801,0.016,0.328,225.252,1.954,41.038,Roll
-1.808,0.016,0.328,-226.168,1.954,41.038,Roll
-1.418,0.016,0.328,-177.313,1.954,41.038,Roll
-1.027,0.016,0.328,-128.458,1.954,41.038,Roll
-0.636,0.016,0.328,-79.603,1.954,41.038,Roll
-0.246,0.016,0.328,-30.748,1.954,41.038,Roll
0.145,0.016,0.328,18.115,1.954,41.038,Roll
0.520,0.016,0.328,65.015,1.954,41.038,Roll
0.895,0.016,0.328,111.916,1.954,41.038,Roll
1.285,0.016,0.328,160.771,1.954,41.038,Roll
1.676,0.016,0.328,209.626,1.954,41.038,Roll
-1.933,0.016,0.328,-241.794,1.954,41.038,Roll
-1.543,0.016,0.328,-192.939,1.954,41.038,Roll
-1.152,0.016,0.328,-144.084,1.954,41.038,Roll
-0.761,0.016,0.328,-95.229,1.954,41.038,Roll
-0.371,0.016,0.328,-46.374,1.954,41.038,Roll
0.020,0.016,0.328,2.489,1.954,41.038,Roll
0.395,0.016,0.328,49.389,1.954,41.038,Roll
0.770,0.016,0.328,96.290,1.954,41.038,Roll
1.145,0.016,0.328,143.191,1.954,41.038,Roll
1.536,0.016,0.328,192.046,1.954,41.038,Roll
1.926,0.016,0.328,240.901,1.954,41.038,Roll
-1.683,0.016,0.328,-210.519,1.954,41.038,Roll
-1.293,0.016,0.328,-161.664,1.954,41.038,Roll
-0.902,0.016,0.328,-112.809,1.954,41.038,Roll
-0.511,0.016,0.328,-63.954,1.954,41.038,Roll
-0.121,0.016,0.328,-15.099,1.954,41.038,Roll
0.270,0.016,0.328,33.763,1.954,41.038,Roll
0.645,0.016,0.328,80.664,1.954,41.038,Roll
1.020,0.016,0.328,127.565,1.954,41.038,Roll
1.411,0.016,0.328,176.420,1.954,41.038,Roll
1.801,0.016,0.328,225.275,1.954,41.038,Roll
-1.808,0.016,0.328,-226.145,1.954,41.038,Roll
-1.418,0.016,0.328,-177.290,1.954,41.038,Roll
-1.027,0.016,0.328,-128.435,1.954,41.038,Roll
-0.636,0.016,0.328,-79.580,1.954,41.038,Roll
-0.246,0.016,0.328,-30.725,1.954,41.038,Roll
0.145,0.016,0.328,18.137,1.954,41.038,Roll
0.520,0.016,0.328,65.038,1.954,41.038,Roll
0.895,0.016,0.328,111.939,1.954,41.038,Roll
1.286,0.016,0.328,160.794,1.954,41.038,Roll
1.676,0.016,0.328,209.649,1.954,41.038,Roll
-1.933,0.016,0.328,-241.771,1.954,41.038,Roll
-1.542,0.016,0.328,-192.916,1.954,41.038,Roll
-1.152,0.016,0.328,-144.061,1.954,41.038,Roll
-0.761,0.016,0.328,-95.206,1.954,41.038,Roll
-0.371,0.016,0.328,-46.351,1.954,41.038,Roll
0.020,0.016,0.328,2.511,1.954,41.038,Roll
0.395,0.016,0.328,49.412,1.954,41.038,Roll
0.770,0.016,0.328,96.313,1.954,41.038,Roll
1.145,0.016,0.328,143.214,1.954,41.038,Roll
1.536,0.016,0.328,192.069,1.954,41.038,Roll
1.926,0.016,0.328,240.924,1.954,41.038,Roll
-1.683,0.016,0.328,-210.496,1.954,41.038,Roll
-1.292,0.016,0.328,-161.641,1.954,41.038,Roll
-0.902,0.016,0.328,-112.786,1.954,41.038,Roll
-0.511,0.016,0.328,-63.931,1.954,41.038,Roll
-0.121,0.016,0.328,-15.076,1.954,41.038,Roll
0.270,0.016,0.328,33.786,1.954,41.038,Roll
0.645,0.016,0.328,80.687,1.954,41.038,Roll
1.020,0.016,0.328,127.588,1.954,41.038,Roll
1.411,0.016,0.328,176.443,1.954,41.038,Roll
1.801,0.016,0.328,225.298,1.954,41.038,Roll
-1.808,0.016,0.328,-226.122,1.954,41.038,Roll
-1.417,0.016,0.328,-177.267,1.954,41.038,Roll
0.000,0.000,-0.359,0.000,0.000,-44.924,Roll
-0.312,0.000,0.328,-39.061,0.000,41.038,Roll
0.078,0.000,0.328,9.802,0.000,41.038,Roll
0.453,0.000,0.328,56.702,0.000,41.038,Roll
0.828,0.000,0.328,103.603,0.000,41.038,Roll
1.219,0.000,0.328,152.458,0.000,41.038,Roll
1.610,0.000,0.328,201.313,0.000,41.038,Roll
-2.000,0.000,0.328,-250.107,0.000,41.038,Roll
-1.609,0.000,0.328,-201.252,0.000,41.038,Roll
-1.219,0.000,0.328,-152.397,0.000,41.038,Roll
-0.828,0.000,0.328,-103.542,0.000,41.038,Roll
-0.437,0.000,0.328,-54.687,0.000,41.038,Roll
-0.047,0.000,0.328,-5.832,0.000,41.038,Roll
0.344,0.000,0.328,43.031,0.000,41.038,Roll
0.719,0.000,0.328,89.931,0.000,41.038,Roll
1.094,0.000,0.328,136.832,0.000,41.038,Roll
1.485,0.000,0.328,185.687,0.000,41.038,Roll
1.875,0.000,0.328,234.542,0.000,41.038,Roll
-1.734,0.000,0.328,-216.878,0.000,41.038,Roll
-1.343,0.000,0.328,-168.023,0.000,41.038,Roll
-0.953,0.000,0.328,-119.168,0.000,41.038,Roll
-0.562,0.000,0.328,-70.313,0.000,41.038,Roll
-0.172,0.000,0.328,-21.458,0.000,41.038,Roll
0.219,0.000,0.328,27.405,0.000,41.038,Roll
0.594,0.000,0.328,74.305,0.000,41.038,Roll
0.969,0.000,0.328,121.206,0.000,41.038,Roll
1.360,0.000,0.328,170.061,0.000,41.038,Roll
1.750,0.000,0.328,218.916,0.000,41.038,Roll
-1.859,0.000,0.328,-232.504,0.000,41.038,Roll
-1.468,0.000,0.328,-183.649,0.000,41.038,Roll
-1.078,0.000,0.328,-134.794,0.000,41.038,Roll
-0.687,0.000,0.328,-85.939,0.000,41.038,Roll
-0.297,0.000,0.328,-37.084,0.000,41.038,Roll
0.094,0.000,0.328,11.779,0.000,41.038,Roll
0.469,0.000,0.328,58.679,0.000,41.038,Roll
0.844,0.000,0.328,105.580,0.000,41.038,Roll
1.235,0.000,0.328,154.435,0.000,41.038,Roll
1.625,0.000,0.328,203.290,0.000,41.038,Roll
-1.984,0.000,0.328,-248.130,0.000,41.038,Roll
-1.593,0.000,0.328,-199.275,0.000,41.038,Roll
-1.203,0.000,0.328,-150.420,0.000,41.038,Roll
-0.812,0.000,0.328,-101.565,0.000,41.038,Roll
-0.421,0.000,0.328,-52.710,0.000,41.038,Roll
-0.031,0.000,0.328,-3.855,0.000,41.038,Roll
0.360,0.000,0.328,45.008,0.000,41.038,Roll
0.735,0.000,0.328,91.908,0.000,41.038,Roll
1.110,0.000,0.328,138.809,0.000,41.038,Roll
1.500,0.000,0.328,187.664,0.000,41.038,Roll
1.891,0.000,0.328,236.519,0.000,41.038,Roll
-1.718,0.000,0.328,-214.901,0.000,41.038,Roll
-1.328,0.000,0.328,-166.046,0.000,41.038,Roll
-0.937,0.000,0.328,-117.191,0.000,41.038,Roll
-0.546,0.000,0.328,-68.336,0.000,41.038,Roll
-0.156,0.000,0.328,-19.481,0.000,41.038,Roll
0.235,0.000,0.328,29.382,0.000,41.038,Roll
0.610,0.000,0.328,76.282,0.000,41.038,Roll
0.985,0.000,0.328,123.183,0.000,41.038,Roll
1.376,0.000,0.328,172.038,0.000,41.038,Roll
1.766,0.000,0.328,220.893,0.000,41.038,Roll
-1.843,0.000,0.328,-230.527,0.000,41.038,Roll
-1.453,0.000,0.328,-181.672,0.000,41.038,Roll
-1.062,0.000,0.328,-132.817,0.000,41.038,Roll
-0.671,0.000,0.328,-83.962,0.000,41.038,Roll
-0.281,0.000,0.328,-35.107,0.000,41.038,Roll
0.110,0.000,0.328,13.756,0.000,41.038,Roll
0.485,0.000,0.328,60.656,0.000,41.038,Roll
0.860,0.000,0.328,107.557,0.000,41.038,Roll
1.251,0.000,0.328,156.412,0.000,41.038,Roll
1.641,0.000,0.328,205.267,0.000,41.038,Roll
-1.968,0.000,0.328,-246.153,0.000,41.038,Roll
-1.578,0.000,0.328,-197.298,0.000,41.038,Roll
-1.187,0.000,0.328,-148.443,0.000,41.038,Roll
-0.796,0.000,0.328,-99.588,0.000,41.038,Roll
-0.406,0.000,0.328,-50.733,0.000,41.038,Roll
-0.015,0.000,0.328,-1.878,0.000,41.038,Roll
0.376,0.000,0.328,46.985,0.000,41.038,Roll
0.751,0.000,0.328,93.885,0.000,41.038,Roll
1.126,0.000,0.328,140.786,0.000,41.038,Roll
1.516,0.000,0.328,189.641,0.000,41.038,Roll
1.907,0.000,0.328,238.496,0.000,41.038,Roll
-1.702,0.000,0.328,-212.924,0.000,41.038,Roll
-1.312,0.000,0.328,-164.069,0.000,41.038,Roll
-0.921,0.000,0.328,-115.214,0.000,41.038,Roll
-0.531,0.000,0.328,-66.359,0.000,41.038,Roll
-0.140,0.000,0.328,-17.504,0.000,41.038,Roll
0.251,0.000,0.328,31.359,0.000,41.038,Roll
0.626,0.000,0.328,78.260,0.000,41.038,Roll
1.001,0.000,0.328,125.160,0.000,41.038,Roll
1.391,0.000,0.328,174.015,0.000,41.038,Roll
1.782,0.000,0.328,222.870,0.000,41.038,Roll
-1.827,0.000,0.328,-228.550,0.000,41.038,Roll
-1.437,0.000,0.328,-179.695,0.000,41.038,Roll
-1.046,0.000,0.328,-130.840,0.000,41.038,Roll
-0.656,0.000,0.328,-81.985,0.000,41.038,Roll
-0.265,0.000,0.328,-33.130,0.000,41.038,Roll
0.126,0.000,0.328,15.733,0.000,41.038,Roll
0.501,0.000,0.328,62.634,0.000,41.038,Roll
0.876,0.000,0.328,109.534,0.000,41.038,Roll
1.266,0.000,0.328,158.389,0.000,41.038,Roll
1.657,0.000,0.328,207.244,0.000,41.038,Roll
-1.952,0.000,0.328,-244.176,0.000,41.038,Roll
-1.562,0.000,0.328,-195.321,0.000,41.038,Roll
-1.171,0.000,0.328,-146.466,0.000,41.038,Roll
-0.780,0.000,0.328,-97.611,0.000,41.038,Roll
-0.390,0.000,0.328,-48.756,0.000,41.038,Roll
0.001,0.000,0.328,0.107,0.000,41.038,Roll
0.376,0.000,0.328,47.008,0.000,41.038,Roll
0.751,0.000,0.328,93.908,0.000,41.038,Roll
1.126,0.000,0.328,140.809,0.000,41.038,Roll
1.516,0.000,0.328,189.664,0.000,41.038,Roll
1.907,0.000,0.328,238.519,0.000,41.038,Roll
-1.702,0.000,0.328,-212.901,0.000,41.038,Roll
-1.312,0.000,0.328,-164.046,0.000,41.038,Roll
-0.921,0.000,0.328,-115.191,0.000,41.038,Roll
-0.530,0.000,0.328,-66.336,0.000,41.038,Roll
-0.140,0.000,0.328,-17.481,0.000,41.038,Roll
0.251,0.000,0.328,31.382,0.000,41.038,Roll
0.626,0.000,0.328,78.282,0.000,41.038,Roll
1.001,0.000,0.328,125.183,0.000,41.038,Roll
1.392,0.000,0.328,174.038,0.000,41.038,Roll
1.782,0.000,0.328,222.893,0.000,41.038,Roll
-1.827,0.000,0.328,-228.527,0.000,41.038,Roll
-1.437,0.000,0.328,-179.672,0.000,41.038,Roll
-1.046,0.000,0.328,-130.817,0.000,41.038,Roll
-0.655,0.000,0.328,-81.962,0.000,41.038,Roll
-0.265,0.000,0.328,-33.107,0.000,41.038,Roll
0.126,0.000,0.328,15.756,0.000,41.038,Roll
0.501,0.000,0.328,62.656,0.000,41.038,Roll
0.876,0.000,0.328,109.557,0.000,41.038,Roll
1.267,0.000,0.328,158.412,0.000,41.038,Roll
1.657,0.000,0.328,207.267,0.000,41.038,Roll
-1.952,0.000,0.328,-244.153,0.000,41.038,Roll
-1.562,0.000,0.328,-195.298,0.000,41.038,Roll
-1.171,0.000,0.328,-146.443,0.000,41.038,Roll
-0.780,0.000,0.328,-97.588,0.000,41.038,Roll
-0.390,0.000,0.328,-48.733,0.000,41.038,Roll
0.001,0.000,0.328,0.130,0.000,41.038,Roll
0.376,0.000,0.328,47.031,0.000,41.038,Roll
0.751,0.000,0.328,93.931,0.000,41.038,Roll
1.126,0.000,0.328,140.832,0.000,41.038,Roll
1.517,0.000,0.328,189.687,0.000,41.038,Roll
1.907,0.000,0.328,238.542,0.000,41.038,Roll
-1.702,0.000,0.328,-212.878,0.000,41.038,Roll
-1.311,0.000,0.328,-164.023,0.000,41.038,Roll
