Ax,Ay,Az,Gx,Gy,Gz,Label
-0.035,0.123,1.132,71.374,14.42,-250.137,Yaw
0.081,0.017,1.145,87.206,-5.649,-250.137,Yaw
0.215,-0.109,1.246,96.702,-45.802,-250.137,Yaw
0.09,-0.186,1.281,97.427,-54.359,-250.137,Yaw
0.17,-0.418,1.031,66.733,-41.885,-250.137,Yaw
0.065,-0.192,1.026,71.55,-40.008,-250.137,Yaw
-0.276,0.204,0.941,11.618,-24.214,-250.137,Yaw
-0.076,0.174,1.089,-47.389,-38.267,-196.031,Yaw
-0.141,0.149,1.157,-59.198,-23.679,-117.58,Yaw
-0.2,0.069,1.129,-44.511,-3.672,-44.534,Yaw
-0.138,0.021,1.054,-17.145,-9.198,-5.305,Yaw
-0.109,-0.123,0.949,15.809,-10.595,25.718,Yaw
-0.043,0.025,1.132,19.458,-1.122,26.359,Yaw
-0.029,0.052,1.201,16.588,2.702,43.603,Yaw
-0.057,0.291,1.232,-19.176,-7.466,114.412,Yaw
-0.055,0.317,1.279,-95.977,30.336,223.725,Yaw
-0.058,-0.167,1.292,-104.901,59.809,250.13,Yaw
-0.041,-0.533,1.039,-61.42,34,250.13,Yaw
0.032,-0.463,1.06,12.611,38.168,250.13,Yaw
0.035,0.247,1.063,-17.908,68.542,250.13,Yaw
-0.402,0.204,0.833,-74.962,16.687,250.13,Yaw
-0.037,-0.067,0.72,-80.229,-65.534,250.13,Yaw
-0.126,0.148,0.771,-37.84,-100.565,250.13,Yaw
-0.081,0.261,1.012,-28.267,-93.092,250.13,Yaw
-0.038,0.143,1.211,-20.603,-100.115,247.221,Yaw
-0.11,-0.02,1.383,6.153,-67.733,138.221,Yaw
-0.14,0.043,1.348,27.687,-22.817,3.313,Yaw
-0.028,0.165,1.366,7.534,6.038,-79.397,Yaw
-0.01,0.072,1.243,-23.351,29.534,-139.015,Yaw
0.014,0.084,1.107,-12.87,34.45,-200.58,Yaw
-0.033,0.104,1.111,27.924,36.031,-250.137,Yaw
0.026,0.292,1.052,65.206,30.191,-250.137,Yaw
0.075,0.248,1.032,91.962,25.496,-250.137,Yaw
0.069,0.294,1.064,89.229,10.084,-250.137,Yaw
0.228,0.054,0.936,73.382,1.939,-250.137,Yaw
0.294,-0.405,1.041,71.015,-36.977,-250.137,Yaw
0.217,-0.303,1.029,41.168,-80.786,-250.137,Yaw
-0.002,-0.105,1.078,-16.634,-54.206,-250.137,Yaw
-0.339,0.097,1.178,-22.16,-47.763,-250.137,Yaw
-0.09,0.103,1.125,-42.924,-60.366,-230.107,Yaw
-0.13,0.111,1.149,-65.191,-43.809,-147.916,Yaw
-0.165,-0.142,1.226,-27.748,-31.809,-63.878,Yaw
-0.188,-0.164,1.201,-5.237,-21.084,15.931,Yaw
-0.082,-0.152,1.143,5.718,-4.008,76.924,Yaw
-0.028,-0.087,1.218,11.229,19.649,119.29,Yaw
-0.055,-0.003,1.297,-21.122,52.45,171.992,Yaw
-0.04,0.023,1.239,-74.664,70.221,246.542,Yaw
-0.045,-0.06,1.1,-68.466,39.947,250.13,Yaw
-0.075,-0.662,1.234,-51.153,28.313,250.13,Yaw
0.101,-0.374,1.046,-73.13,18.634,250.13,Yaw
-0.072,0.216,0.919,-117.374,-27.137,250.13,Yaw
-0.094,0.314,0.857,-142.252,-22.908,250.13,Yaw
-0.124,-0.158,0.753,-125.267,-111.366,250.13,Yaw
-0.389,-0.191,0.9,-1.344,-172.672,250.13,Yaw
-0.082,0.166,0.924,90.328,-129.13,198.733,Yaw
-0.048,0.163,1.196,75.603,-81.901,133.481,Yaw
-0.107,0.144,1.207,19.649,-71.176,75.466,Yaw
-0.025,0.138,1.25,-3.87,-47.618,9.198,Yaw
0.05,0.09,1.285,-31.611,-26.84,-44.962,Yaw
0.058,0.102,1.255,-34.046,2.901,-104.603,Yaw
0.013,0.116,1.173,-1.244,9.137,-188.427,Yaw
-0.015,0.122,1.169,44.641,30.336,-250.137,Yaw
0.044,0.197,1.131,97.771,54.786,-250.137,Yaw
0.118,0.276,1.135,95.519,32.817,-250.137,Yaw
0.204,0.205,1.135,55.252,5.565,-250.137,Yaw
0.274,-0.111,1.081,13.519,-19.87,-250.137,Yaw
0.372,-0.443,1.023,3.046,12.817,-250.137,Yaw
-0.003,-0.316,0.982,12.664,22.122,-250.137,Yaw
-0.45,0.061,0.998,-39.137,-28.023,-250.137,Yaw
-0.199,0.102,1.197,-31.557,-57.626,-250.137,Yaw
-0.201,-0.184,1.208,-37.267,-44.351,-176.87,Yaw
-0.259,-0.109,1.248,-40.595,-49.389,-73.252,Yaw
-0.206,-0.129,1.178,-39.122,-28.412,19.382,Yaw
-0.13,-0.153,1.152,-42.87,1.229,84.458,Yaw
-0.126,-0.214,1.176,-39.221,18.649,147.344,Yaw
-0.118,-0.204,1.125,-52.214,43.74,218.771,Yaw
-0.116,-0.19,1.06,-78.481,56.802,250.13,Yaw
-0.118,-0.411,1.226,-89.481,15.794,250.13,Yaw
-0.16,-0.557,1.024,-90.817,-35.969,250.13,Yaw
-0.34,-0.118,1.346,-123.26,-86.366,250.13,Yaw
-0.037,-0.107,0.706,-89.29,-96.908,250.13,Yaw
-0.068,-0.079,0.808,-50.702,-108.42,250.13,Yaw
-0.119,-0.161,1.026,42.351,-132.13,250.13,Yaw
-0.13,0.197,1.047,102.733,-119.985,231.771,Yaw
-0.107,0.118,1.07,86.664,-71.321,173.74,Yaw
-0.174,0.172,1.146,58.504,-58.42,127.45,Yaw
0.005,0.242,1.22,22.374,-46.885,86.763,Yaw
0.094,0.178,1.156,-29.527,-16.511,53.809,Yaw
-0.004,0.204,1.19,-48.267,3.076,-1.992,Yaw
-0.011,0.166,1.223,-18.977,1.069,-78.84,Yaw
-0.059,0.053,1.286,33.573,21.702,-184.496,Yaw
-0.05,0.192,1.287,72.214,49.779,-250.137,Yaw
0.022,0.208,1.093,85.931,50.977,-250.137,Yaw
0.066,0.242,1.069,82.359,41.145,-250.137,Yaw
-0.048,0.071,1.069,52.565,18.405,-250.137,Yaw
0.066,-0.001,1.067,39.878,13.748,-250.137,Yaw
0.09,-0.163,1.093,102.473,-53.16,-250.137,Yaw
0.181,-0.338,0.892,32.74,-109.878,-250.137,Yaw
0.016,0.085,0.982,-64.947,-92.626,-250.137,Yaw
-0.098,-0.047,0.96,-80.282,-25.16,-250.137,Yaw
-0.275,-0.244,1.156,-76.939,-53.107,-198.565,Yaw
-0.169,-0.113,1.237,-52.885,-74.45,-103.458,Yaw
-0.124,-0.093,1.182,-63.947,-43.809,-0.527,Yaw
-0.105,-0.328,1.276,-40.695,-14.122,85.198,Yaw
-0.082,-0.354,1.31,-15.733,11.679,157.641,Yaw
-0.075,-0.367,1.25,-32.473,35.023,232.321,Yaw
-0.035,-0.392,1.228,-64.344,58.527,250.13,Yaw
-0.062,-0.379,1.021,-54.519,52.702,250.13,Yaw
-0.092,-0.659,0.852,-15.611,0.794,250.13,Yaw
0.127,-0.196,0.876,-32.038,-35.985,250.13,Yaw
-0.017,0.126,0.853,-88.191,-87.931,250.13,Yaw
0.015,-0.145,0.973,-94.87,-119.298,250.13,Yaw
-0.11,-0.042,0.834,1.954,-120.718,250.13,Yaw
-0.208,0.05,0.818,35.191,-113.382,250.13,Yaw
-0.162,0.04,0.942,25.015,-130.947,200.824,Yaw
0.02,0.121,1.262,28.916,-107.382,142.794,Yaw
0.035,0.268,1.34,10.542,-65.832,80.809,Yaw
-0.057,0.219,1.241,1.55,-23.466,6.832,Yaw
-0.065,0.148,1.203,-18.061,-22.382,-85.015,Yaw
-0.05,0.095,1.182,-20.824,7.802,-183.466,Yaw
0.007,0.1,1.196,-5.595,27.221,-250.137,Yaw
0.103,0.213,1.114,1.198,30.481,-250.137,Yaw
0.231,0.084,1.202,10.87,56.107,-250.137,Yaw
0.135,-0.209,1.224,24.939,95.076,-250.137,Yaw
0.185,-0.178,1.202,55.443,118.679,-250.137,Yaw
0.039,-0.371,1.116,95.595,117.244,-250.137,Yaw
0.048,-0.256,0.844,119.641,56.29,-250.137,Yaw
-0.187,-0.047,0.865,33.939,1.641,-250.137,Yaw
-0.359,0.113,1.029,-4.824,-9.817,-250.137,Yaw
-0.306,-0.135,1.136,-10.595,-40.221,-226.168,Yaw
-0.334,-0.058,1.178,-18.603,-45.863,-127.725,Yaw
-0.28,-0.079,1.135,-28.328,-22.198,-24.092,Yaw
-0.28,-0.252,1.164,-8.916,-7.733,65.756,Yaw
-0.234,-0.157,1.164,-15.748,-8.237,142.031,Yaw
-0.149,-0.125,1.141,-46.267,6.893,203.885,Yaw
-0.124,-0.315,1.395,-99.55,41.359,250.13,Yaw
-0.083,-0.229,1.176,-100.832,20.313,250.13,Yaw
-0.131,-0.34,1.026,-119.115,-0.176,250.13,Yaw
-0.227,-0.276,0.885,-86.962,-58.053,250.13,Yaw
-0.111,-0.198,0.904,-98.366,-86.29,250.13,Yaw
-0.088,0.036,0.663,-60.863,-121.916,250.13,Yaw
-0.088,-0.218,0.75,-7.718,-172.122,250.13,Yaw
0.032,0.07,0.957,-8.901,-175.206,250.13,Yaw
0.132,0.365,1.245,38.038,-140.595,250.13,Yaw
-0.003,0.238,1.243,79.725,-83.359,198.061,Yaw
-0.227,0.216,1.154,92.031,-74.809,90.336,Yaw
-0.178,0.253,1.223,37.26,-90.374,-12.168,Yaw
0.068,0.163,1.302,-6.939,-53.504,-77.55,Yaw
0.093,0.205,1.333,-17.985,-16.74,-125.13,Yaw
0.167,0.113,1.253,-19.42,29.74,-191.908,Yaw
0.161,0.163,1.592,10.183,62.107,-250.137,Yaw
0.061,0.225,1.125,51.71,83.206,-250.137,Yaw
0.095,0.312,0.911,26.145,62.557,-250.137,Yaw
0.091,-0.069,1.004,-10.496,51.153,-250.137,Yaw
0.187,-0.28,1.192,-3.527,42.412,-250.137,Yaw
0.337,-0.001,0.866,11.977,37,-250.137,Yaw
0.002,-0.334,0.758,-33.13,53.298,-250.137,Yaw
-0.261,-0.215,0.858,-27.695,-10.313,-250.137,Yaw
-0.195,-0.175,0.86,-19.954,-62.718,-250.137,Yaw
-0.247,-0.229,1.178,-20.328,-56.977,-168.13,Yaw
-0.224,-0.181,1.365,0.267,-39.313,-76.198,Yaw
-0.215,-0.14,1.261,-2.992,-14.832,26.756,Yaw
-0.251,-0.228,1.179,-30.168,0.481,117,Yaw
-0.165,-0.263,1.102,-45.542,12.328,182.504,Yaw
-0.156,-0.328,1.198,-83.053,54.542,240.382,Yaw
-0.194,-0.391,1.337,-38.489,25.771,250.13,Yaw
-0.021,-0.474,0.984,-30.74,3.725,250.13,Yaw
-0.14,-0.272,0.957,-11.885,0.015,250.13,Yaw
-0.079,-0.117,0.862,-55.931,-32.893,250.13,Yaw
0.006,-0.078,0.677,-79.092,-105.649,250.13,Yaw
0.18,-0.283,0.569,-5.481,-181.069,250.13,Yaw
0.017,0.137,0.985,51.092,-143,250.13,Yaw
-0.008,0.349,1.205,53.771,-115.542,247.924,Yaw
-0.071,0.216,1.197,30.748,-94.183,160.229,Yaw
-0.004,0.255,1.293,16.466,-75,67.046,Yaw
0.108,0.33,1.376,3.55,-45.42,-10.237,Yaw
0.072,0.36,1.302,4.84,-1.008,-77.58,Yaw
0.109,0.24,1.238,-9.176,11.115,-148.405,Yaw
0.123,0.16,1.241,3.038,36.145,-213.412,Yaw
-0.04,0.205,1.224,5.397,39.679,-250.137,Yaw
0.118,0.174,1.109,-9.695,55.267,-250.137,Yaw
0.226,0.197,1.039,-27.053,59.382,-250.137,Yaw
0.241,-0.026,1.062,-34.855,87,-250.137,Yaw
0.284,-0.658,1.189,-17.206,111.42,-250.137,Yaw
-0.3,-0.48,0.958,3.031,126.008,-250.137,Yaw
-0.161,0.215,0.801,41.977,30.786,-250.137,Yaw
-0.173,-0.271,0.941,22.046,-20.656,-250.137,Yaw
-0.247,-0.328,1.184,62.985,-79.763,-231.031,Yaw
-0.32,0.03,1.228,48.702,-57.679,-137.511,Yaw
-0.218,-0.013,1.089,-11.206,-12.191,-51.031,Yaw
-0.323,-0.202,1.047,-40.191,-2.832,32.435,Yaw
-0.259,-0.219,1.06,-37.191,-6.771,111.534,Yaw
-0.299,-0.5,1.3,-27.023,-2.008,173.168,Yaw
-0.209,-0.418,1.435,-23.282,0.55,219.069,Yaw
-0.025,-0.257,1.294,-26.282,9.336,250.13,Yaw
0.16,-0.188,1.129,-17.901,12.634,250.13,Yaw
0.009,-0.041,1.007,-17.931,12.397,250.13,Yaw
0.012,-0.054,0.811,-53.466,-36.214,250.13,Yaw
0.087,0.076,0.857,-56.061,-66.466,250.13,Yaw
-0.08,0.062,0.855,-21.137,-69.74,250.13,Yaw
-0.056,0.102,0.843,18.366,-102.702,250.13,Yaw
-0.09,0.093,1.07,41.122,-105.023,250.13,Yaw
-0.028,0.035,1.12,55.504,-79.588,200.664,Yaw
-0.104,0.247,1.198,65.481,-61.885,121.817,Yaw
-0.057,0.408,1.225,46.664,-45.634,43.954,Yaw
-0.047,0.403,1.177,10.275,-21.244,-35.435,Yaw
0.061,0.364,1.125,-15.855,5.214,-119.344,Yaw
0.061,0.379,1.098,-22.794,20.176,-202.084,Yaw
0.127,0.296,1.1,-3.855,39.221,-250.137,Yaw
0.205,0.287,1.109,3.176,46.779,-250.137,Yaw
0.094,0.321,1.094,-30.328,40.527,-250.137,Yaw
0.086,0.248,1.121,-66.687,45.481,-250.137,Yaw
0.274,-0.057,1.048,-79.382,61.511,-250.137,Yaw
0.132,-0.385,0.929,-67.29,96.756,-250.137,Yaw
-0.034,-0.528,0.812,-15.099,72.885,-250.137,Yaw
-0.287,-0.42,0.983,40.664,-20.962,-250.137,Yaw
-0.37,-0.34,1.143,58.84,-77.924,-250.137,Yaw
-0.2,-0.143,1.194,36.702,-48.496,-147.977,Yaw
-0.174,0.007,1.141,-6.947,-13.87,-48.176,Yaw
-0.185,-0.173,1.173,-0.962,-3.71,45.771,Yaw
-0.196,-0.291,1.229,29.924,0.206,130.748,Yaw
-0.125,-0.322,1.245,21.053,8.939,195.092,Yaw
-0.104,-0.174,1.269,6.824,29.832,249.908,Yaw
-0.167,-0.203,1.308,-20.435,37.679,250.13,Yaw
-0.153,-0.204,1.101,-26.565,25.603,250.13,Yaw
-0.257,-0.269,0.996,-9.718,11.947,250.13,Yaw
0.085,0.017,0.837,-27.87,-56.389,250.13,Yaw
-0.04,0.189,1.041,-27.565,-52.58,250.13,Yaw
0.132,0.073,0.94,-23.985,-33.214,250.13,Yaw
-0.183,0.095,0.916,-19.611,-52.74,250.13,Yaw
-0.289,0.079,1.051,-32.855,-89.893,219.435,Yaw
0.067,0.339,1.179,-2.992,-70.42,129.038,Yaw
-0.082,0.259,1.088,24.366,-31.779,60.252,Yaw
-0.143,0.202,0.99,18.931,-42.908,-9.176,Yaw
-0.044,0.234,1.05,3.84,-58.794,-72.473,Yaw
0.105,0.184,1.183,-3.656,-51.107,-133.183,Yaw
0.228,0.025,1.372,-0.84,-5.847,-187.275,Yaw
0.169,0.069,1.363,16.092,23.771,-250.137,Yaw
0.194,0.12,1.168,15.565,57.618,-250.137,Yaw
0.17,0.21,1.046,9.496,69.74,-250.137,Yaw
0.23,0.081,1.01,17.374,81.718,-250.137,Yaw
0.098,-0.17,0.969,46.351,59.084,-250.137,Yaw
0.047,-0.373,0.988,52.664,24.573,-250.137,Yaw
-0.193,-0.143,0.931,51.206,-34.672,-250.137,Yaw
-0.144,0.012,0.902,-7.031,-32.481,-250.137,Yaw
-0.298,-0.066,1.194,-33.527,-8.763,-208.908,Yaw
-0.378,-0.169,1.343,-3.954,-24.031,-122.015,Yaw
-0.247,0.141,1.258,-12.099,-47.076,-13,Yaw
-0.257,0.042,1.153,-38.069,-13.695,97.435,Yaw
-0.299,-0.032,1.127,-51.763,-11.206,198.45,Yaw
-0.288,-0.344,1.222,-61.817,0.557,250.13,Yaw
-0.292,-0.382,1.243,-62.466,4.145,250.13,Yaw
-0.107,-0.47,1.27,-34.985,7.038,250.13,Yaw
0.025,-0.228,0.983,-23.939,31.382,250.13,Yaw
-0.048,0.066,0.738,-48.313,-7.244,250.13,Yaw
-0.069,0.068,0.933,-57.664,-103.031,250.13,Yaw
0.021,-0.154,1.011,-10.832,-135.206,250.13,Yaw
0.027,0.247,1.037,73.695,-87.603,250.13,Yaw
-0.046,0.361,1.056,90.832,-55.931,161.519,Yaw
-0.176,0.204,1.16,73.145,-63.702,68.397,Yaw
-0.138,0.167,1.205,56.985,-47.519,-37.55,Yaw
0.032,0.289,1.224,12.344,-27.557,-121.282,Yaw
0.259,0.175,1.216,-28.901,28.939,-167,Yaw
-0.033,0.269,1.248,-39.511,42.786,-240.763,Yaw
0.029,0.329,1.086,-37.542,51.771,-250.137,Yaw
0.151,0.408,0.957,-30.847,50.939,-250.137,Yaw
0.183,0.273,1.007,-39.305,23.664,-250.137,Yaw
0.22,-0.143,1.069,-11.412,30.244,-250.137,Yaw
0.199,-0.403,0.927,24.931,40.679,-250.137,Yaw
-0.073,-0.478,0.935,15.458,18.588,-250.137,Yaw
-0.231,-0.203,1.167,36.824,-42.16,-250.137,Yaw
-0.12,0.013,1.105,-13.962,-36.534,-213.534,Yaw
-0.156,-0.098,1.135,-35.305,-11.092,-162.893,Yaw
-0.264,-0.261,1.115,-2.031,-16.756,-111.206,Yaw
-0.302,-0.223,1.165,10.527,-29.679,-48.55,Yaw
-0.257,-0.15,1.147,4.687,-14.809,30.756,Yaw
-0.19,-0.195,1.201,-2.519,-11.305,114.679,Yaw
-0.167,-0.146,1.236,-10.443,-5.412,198.13,Yaw
-0.077,-0.205,1.372,-15.183,6.901,250.13,Yaw
0.023,-0.237,1.326,-10.962,17.496,250.13,Yaw
-0.11,-0.31,1.089,-18.145,34.557,250.13,Yaw
0.018,-0.234,0.902,-38.351,-6.458,250.13,Yaw
-0.048,-0.067,0.947,-72.718,-57.023,250.13,Yaw
0.062,-0.167,0.95,-67.053,-103.405,250.13,Yaw
0.14,-0.132,0.962,19.038,-92.344,250.13,Yaw
0.014,0.037,0.932,92.069,-79.656,250.13,Yaw
0.01,0.168,0.98,94.305,-78.718,211.298,Yaw
-0.162,0.202,1.136,92.191,-84.756,158.634,Yaw
-0.072,0.263,1.154,80.046,-76.977,91.412,Yaw
0.082,0.301,1.119,25.481,-37.824,27.641,Yaw
0.045,0.42,1.176,-29.244,-22.336,-34.893,Yaw
0.126,0.411,1.153,-50.794,12.847,-115.122,Yaw
-0.018,0.402,1.185,-55.237,15.519,-218.672,Yaw
0.18,0.292,1.178,-29.237,18.107,-250.137,Yaw
0.261,0.304,1.073,5.046,27.817,-250.137,Yaw
0.354,0.246,0.999,-10.954,38.687,-250.137,Yaw
0.408,-0.026,1.022,-9.74,52.618,-250.137,Yaw
0.414,-0.296,1.022,34.16,37.847,-250.137,Yaw
0.108,-0.57,1.353,82.206,-4.725,-250.137,Yaw
0.042,-0.308,0.926,31.969,-20.42,-250.137,Yaw
-0.329,-0.021,1.027,-9.809,-18.336,-250.137,Yaw
-0.133,0.008,1.059,-26.198,-37.053,-242.366,Yaw
-0.232,-0.001,1.168,-42.733,-60.458,-179.794,Yaw
-0.229,-0.01,1.265,-31.863,-65.374,-96.779,Yaw
-0.16,-0.094,1.166,-11.794,-41.916,-28.061,Yaw
-0.101,-0.186,1.182,-3.45,-20.023,22.718,Yaw
-0.085,-0.164,1.187,-5.191,-0.366,64.153,Yaw
-0.064,-0.16,1.18,-26.053,27.344,104.756,Yaw
-0.096,-0.124,1.167,-44.397,30.008,151.718,Yaw
-0.09,-0.08,1.181,-46.908,3.153,208.45,Yaw
-0.047,-0.085,1.269,-46.588,-3.366,250.13,Yaw
0.009,-0.087,1.116,-30.267,13.214,250.13,Yaw
0.005,-0.353,0.945,-56.389,32.664,250.13,Yaw
-0.068,-0.34,0.804,-60.084,-38.092,250.13,Yaw
-0.008,-0.045,0.861,-83.26,-106.58,250.13,Yaw
0.162,-0.1,0.995,-52.84,-147.137,250.13,Yaw
0.149,-0.18,0.878,11.626,-150.374,250.13,Yaw
-0.078,0.228,0.972,60.55,-122.863,250.13,Yaw
-0.034,0.093,1.151,42.603,-92.893,227.458,Yaw
-0.069,-0.019,1.259,39.672,-91.008,151.153,Yaw
0.259,-0.044,1.185,58.947,-73.542,78.74,Yaw
0.134,0.219,1.326,28.473,-40.061,41.321,Yaw
0.154,0.27,1.227,-8.244,-25.771,3.977,Yaw
0.112,0.257,1.202,-12.061,-2.489,-53.13,Yaw
0.115,0.252,1.196,-13.427,16.351,-111.42,Yaw
0.113,0.119,1.236,-7.351,45.031,-169.687,Yaw
0.057,0.233,1.612,1.58,57.008,-250.137,Yaw
0.164,0.178,1.074,12.092,62.74,-250.137,Yaw
0.028,0.17,0.94,1.832,57.389,-250.137,Yaw
0.294,-0.059,0.966,8.672,55.672,-250.137,Yaw
0.243,-0.162,1.075,47.191,52.87,-250.137,Yaw
0.191,-0.428,1.252,44.489,37.252,-250.137,Yaw
0.04,-0.171,0.84,20.962,57.221,-250.137,Yaw
-0.098,0.07,0.79,12.107,25.122,-250.137,Yaw
-0.351,0.105,0.903,40.809,-78.55,-250.137,Yaw
-0.093,0.07,1.226,-5.687,-77.298,-172.916,Yaw
-0.292,0.106,1.378,-45.244,-76.573,-87.527,Yaw
-0.12,0.008,1.239,-36.794,-51.015,-6.618,Yaw
-0.088,-0.14,1.223,-28.076,-18.908,66.771,Yaw
-0.065,-0.185,1.181,-29.679,1.557,118.183,Yaw
-0.034,-0.196,1.125,-45.435,31.092,158.061,Yaw
-0.122,-0.294,1.124,-55.351,34.313,192.557,Yaw
-0.019,-0.21,1.3,-34.26,9.229,250.13,Yaw
0.148,-0.09,1.162,-16.252,-5.748,250.13,Yaw
0.055,-0.041,0.945,-2.489,-2.863,250.13,Yaw
-0.208,-0.213,0.901,-51.672,-34.855,250.13,Yaw
0.004,-0.094,0.977,-100.382,-98.71,250.13,Yaw
0.049,-0.161,1.035,-120.641,-143.863,250.13,Yaw
0.374,-0.054,0.958,-35.031,-175.29,250.13,Yaw
0.161,0.188,1.112,39.389,-125.504,250.13,Yaw
-0.015,0.066,1.066,50.359,-84.878,237.313,Yaw
-0.176,0.01,1.138,53.26,-68.168,129.527,Yaw
-0.056,0.054,1.199,50.405,-47.496,34.45,Yaw
0.131,0.134,1.27,2.725,-23.618,-38.641,Yaw
0.143,0.097,1.175,-45.649,-9.313,-94.679,Yaw
0.188,0.008,1.184,-61.053,-6.153,-144.649,Yaw
0.146,0.023,1.153,-51.397,11.45,-199.771,Yaw
0.184,0.029,1.223,-17.176,43.328,-241.74,Yaw
0.245,-0.1,1.264,53.916,88.084,-250.137,Yaw
0.273,0.068,1.136,107.954,85.282,-250.137,Yaw
0.172,0.1,0.881,95.061,68.595,-250.137,Yaw
0.377,-0.14,1.075,70.847,61.885,-250.137,Yaw
0.205,-0.418,1.166,17.137,53.71,-250.137,Yaw
0.123,-0.043,0.936,-0.763,24.122,-250.137,Yaw
-0.045,0.176,0.963,-15.878,5.351,-250.137,Yaw
-0.294,-0.001,1.022,-31.695,-46.847,-250.137,Yaw
-0.181,-0.156,1.176,-56.252,-40.824,-217.832,Yaw
-0.181,-0.001,1.254,-16.031,-46.924,-119.855,Yaw
-0.159,-0.142,1.163,28.137,-50.412,-30.382,Yaw
-0.138,-0.166,1.212,33.901,-19.916,42.374,Yaw
-0.12,-0.046,1.22,31.107,-11.282,107.802,Yaw
0.037,-0.167,1.092,-1.176,11.275,147.656,Yaw
-0.022,0.074,1.153,-20.458,25.916,188.534,Yaw
-0.082,0.085,1.144,-47.649,22.107,245.58,Yaw
-0.033,-0.059,1.232,-88.725,26.725,250.13,Yaw
-0.201,-0.307,1.104,-110.511,24.214,250.13,Yaw
-0.048,-0.278,0.93,-83.679,-28.458,250.13,Yaw
0.208,-0.17,0.834,-68.481,-85.145,250.13,Yaw
0.048,-0.044,1.001,-75.618,-91.252,250.13,Yaw
0.144,-0.275,1.086,-95.74,-147.84,250.13,Yaw
0.128,-0.29,1.107,-44.16,-126.702,250.13,Yaw
0.116,-0.058,1.117,34.985,-89.298,250.13,Yaw
-0.071,-0.062,1.106,23.863,-68.565,238.748,Yaw
-0.08,-0.2,1.127,8.985,-66.756,163.397,Yaw
-0.282,-0.08,1.214,25.71,-51.634,62.176,Yaw
0.076,0.033,1.238,46.252,-21.626,-36.45,Yaw
0.161,0.128,1.298,38.893,7.282,-108,Yaw
0.12,0.061,1.204,17.924,33.962,-161.26,Yaw
0.1,-0.055,1.175,15.733,48.344,-211.076,Yaw
0.077,-0.054,1.139,30.824,67.26,-250.137,Yaw
0.162,-0.053,1.095,65.13,82.504,-250.137,Yaw
0.246,0.059,1.051,97.786,94.763,-250.137,Yaw
0.009,0.111,0.886,103.855,95.496,-250.137,Yaw
0.268,0.008,0.983,54.718,39.275,-250.137,Yaw
0.183,-0.344,1.083,55.076,-4.305,-250.137,Yaw
0.124,-0.257,1.038,31.969,-22.557,-250.137,Yaw
-0.165,-0.229,0.975,6.374,-30.847,-250.137,Yaw
-0.284,-0.1,1.186,-48.252,-16.786,-250.137,Yaw
-0.231,-0.066,1.186,-86.13,-9.893,-163.122,Yaw
-0.196,-0.107,1.14,-75.023,-17.473,-100.718,Yaw
-0.198,-0.164,1.146,-23.542,-40.321,-20.115,Yaw
-0.178,-0.248,1.21,-20.45,-30.649,60.817,Yaw
-0.098,-0.335,1.24,-32.771,-11.511,144.71,Yaw
-0.114,-0.327,1.181,-43.412,16.977,207.908,Yaw
-0.117,-0.354,1.104,-62.901,35.588,250.13,Yaw
-0.129,-0.451,1.125,-73.374,31.756,250.13,Yaw
-0.108,-0.39,1.021,-14.145,-17.885,250.13,Yaw
0.014,-0.43,0.855,-20.122,-68.679,250.13,Yaw
0.039,-0.119,0.917,-46.74,-108.076,250.13,Yaw
0.034,0.037,1.005,-93.107,-134.389,250.13,Yaw
0.089,-0.101,1.116,-82.473,-148.489,250.13,Yaw
0.156,-0.163,0.913,-12.603,-118.053,250.13,Yaw
-0.048,0.016,1.033,38.565,-92.061,198.305,Yaw
-0.105,0.007,1.178,23.336,-63.794,112.328,Yaw
-0.129,-0.054,1.313,28.038,-32.221,33.771,Yaw
-0.08,0.017,1.296,17.916,1.389,-43.061,Yaw
0.002,0.139,1.146,0.489,8.374,-105.237,Yaw
-0.04,0.104,1.055,-0.374,17.634,-161.786,Yaw
0.134,-0.101,1.051,15.756,47.534,-179.641,Yaw
-0.007,-0.069,1.114,50.504,76.26,-237.954,Yaw
-0.083,0.013,1.129,76.244,55.595,-250.137,Yaw
0.103,0.074,1.009,103.641,17.565,-250.137,Yaw
0.194,0.046,0.989,81.863,-1.947,-250.137,Yaw
0.362,-0.238,1.084,53.664,15.962,-250.137,Yaw
0.2,-0.19,1.084,17.023,39.031,-250.137,Yaw
0.002,-0.103,0.983,20.107,4.168,-250.137,Yaw
-0.038,-0.111,1.067,-25.885,-33.084,-250.137,Yaw
-0.162,0.005,1.063,-67.145,-49.626,-246.061,Yaw
-0.133,-0.272,1.201,-63.58,-44.519,-165.489,Yaw
-0.129,-0.238,1.234,-48.908,-51.015,-83.832,Yaw
-0.03,-0.105,1.188,-38.634,-35.58,-1.71,Yaw
-0.047,-0.258,1.272,-25.672,-7.771,71.641,Yaw
-0.067,-0.278,1.265,-11.931,6.282,140.565,Yaw
-0.115,-0.198,1.152,-25.794,27.771,203.626,Yaw
-0.107,-0.282,1.091,-78.183,49.473,250.13,Yaw
-0.136,-0.562,1.233,-92.779,25.786,250.13,Yaw
-0.029,-0.56,1.039,-46.496,-22.45,250.13,Yaw
0.104,-0.405,1.012,-35.206,-64.878,250.13,Yaw
0.151,-0.008,0.833,-35.321,-69.817,250.13,Yaw
